,rt_id,critic_id,review_score
11422,m/the_legend_of_hercules,2815,10.0
11423,m/the_legend_of_tarzan,2488,40.0
11424,m/the_legend_of_tarzan,2149,50.0
11425,m/the_lego_batman_movie,4385,90.0
11426,m/the_lego_batman_movie,5616,80.0
11427,m/the_lego_ninjago_movie,3325,60.0
11428,m/the_lego_ninjago_movie,3368,100.0
11429,m/the_letters_2015,2480,10.0
11430,m/the_letters_2015,1272,12.5
11431,m/the_light_between_oceans,3683,50.0
11432,m/the_light_between_oceans,1271,62.5
11433,m/the_limehouse_golem,38,80.0
11434,m/the_limehouse_golem,1645,80.0
11435,m/the_lion_king,2574,87.5
11436,m/the_lion_king,2574,87.5
11437,m/the_little_death_2014,1398,40.0
11438,m/the_little_death_2014,1398,40.0
11439,m/the_little_hours,1110,70.0
11440,m/the_little_hours,4765,75.0
11441,m/the_little_mermaid_1989,5871,87.5
11442,m/the_little_mermaid_1989,5871,87.5
11443,m/the_lobster,3428,80.0
11445,m/the_lodgers,2695,50.0
11446,m/the_lodgers,1625,0.0
11447,m/the_loft,1819,50.0
11448,m/the_loft,5320,50.0
11449,m/the_lone_ranger,740,50.0
11450,m/the_lone_ranger,740,50.0
11451,m/the_loneliest_planet,414,62.5
11452,m/the_loneliest_planet,4633,83.0
11453,m/the_long_dumb_road,3407,57.99999999999999
11454,m/the_long_dumb_road,334,67.0
11455,m/the_long_good_friday,1428,86.0
11456,m/the_long_good_friday,1659,80.0
11457,m/the_longest_ride,5921,50.0
11458,m/the_longest_ride,3184,20.0
11459,m/the_look_of_love_2013,2866,60.0
11460,m/the_look_of_love_2013,311,80.0
11462,m/the_lord_of_the_rings_the_fellowship_of_the_ring,3829,100.0
11464,m/the_lord_of_the_rings_the_return_of_the_king,3311,96.0
11465,m/the_lord_of_the_rings_the_two_towers,4812,75.0
11466,m/the_lord_of_the_rings_the_two_towers,1836,87.5
11467,m/the_lords_of_salem,779,40.0
11468,m/the_lords_of_salem,1110,70.0
11469,m/the_lost_city_of_z,3706,50.0
11470,m/the_lost_city_of_z,4522,80.0
11471,m/the_lost_husband,5160,60.0
11472,m/the_lost_husband,1794,70.0
11473,m/the_love_letter,5928,25.0
11474,m/the_love_letter,4476,75.0
11475,m/the_love_punch_2013,2399,40.0
11476,m/the_love_punch_2013,6061,40.0
11479,m/the_loved_ones_2012,1865,40.0
11480,m/the_loved_ones_2012,5593,80.0
11481,m/the_lucky_one_2012,4281,60.0
11484,m/the_lunchbox,1625,62.5
11485,m/the_machine_2013,5793,60.0
11486,m/the_machine_2013,3584,60.0
11487,m/the_magic_of_belle_isle,2374,75.0
11488,m/the_magic_of_belle_isle,5049,50.0
11489,m/the_man_who_invented_christmas,5579,90.0
11490,m/the_man_who_invented_christmas,3955,62.5
11491,m/the_man_who_killed_don_quixote,1843,40.0
11492,m/the_man_who_killed_don_quixote,1994,67.0
11493,m/the_man_who_knew_infinity,5082,40.0
11494,m/the_man_who_knew_infinity,1645,60.0
11495,m/the_man_who_knew_too_much_1956,1219,80.0
11496,m/the_man_who_knew_too_much_1956,1219,80.0
11497,m/the_martian,1865,80.0
11498,m/the_martian,4240,70.0
11499,m/the_master_2011,846,100.0
11500,m/the_master_2011,1938,83.0
11501,m/the_maze_runner,4281,40.0
11504,m/the_meddler_2016,5920,60.0
11506,m/the_meg,1758,75.0
11507,m/the_mercy,5995,80.0
11508,m/the_mercy,1601,60.0
11509,m/the_messengers,2043,0.0
11510,m/the_messengers,1985,50.0
11511,m/the_meyerowitz_stories,5106,60.0
11514,m/the_mighty_macs_2011,5049,12.5
11515,m/the_minds_eye_2016,1625,87.5
11517,m/the_miracle_season,2121,42.0
11518,m/the_miracle_season,876,50.0
11519,m/the_miseducation_of_cameron_post_2018,3184,100.0
11520,m/the_miseducation_of_cameron_post_2018,1575,83.0
11521,m/the_monster_2016,3683,75.0
11522,m/the_monster_2016,3683,75.0
11523,m/the_monuments_men,3184,60.0
11525,m/the_mortal_instruments_city_of_bones,5515,60.0
11526,m/the_mortal_instruments_city_of_bones,5126,57.99999999999999
11527,m/the_motel_life_2013,2664,75.0
11529,m/the_mountain_between_us,668,60.0
11530,m/the_mountain_between_us,4772,20.0
11531,m/the_muppets,5727,90.0
11532,m/the_muppets,4281,80.0
11533,m/the_music_never_stopped,1110,60.0
11534,m/the_music_never_stopped,5111,50.0
11535,m/the_mustang,3174,80.0
11537,m/the_naked_gun_from_the_files_of_police_squad,1604,0.0
11538,m/the_naked_gun_from_the_files_of_police_squad,5316,87.5
11539,m/the_neon_demon,2720,91.0
11540,m/the_neon_demon,2897,83.0
11543,m/the_nice_guys,5391,91.0
11545,m/the_night_before_2015,1865,75.0
11546,m/the_night_before_2015,1865,75.0
11547,m/the_night_clerk_2020,2374,67.0
11548,m/the_night_clerk_2020,5320,62.5
11549,m/the_night_listener,1765,40.0
11550,m/the_night_listener,2109,60.0
11551,m/the_nines,2665,70.0
11552,m/the_nines,1865,70.0
11553,m/the_november_man,5462,40.0
11554,m/the_november_man,1110,40.0
11555,m/the_number_23,3269,50.0
11556,m/the_number_23,1938,42.0
11559,m/the_nut_job,2952,30.0
11560,m/the_nut_job,1111,25.0
11562,m/the_nut_job_2_nutty_by_nature,45,50.0
11563,m/the_nutcracker_and_the_four_realms,5320,37.5
11564,m/the_nutcracker_and_the_four_realms,1735,40.0
11565,m/the_oath_2018,1994,67.0
11567,m/the_odd_life_of_timothy_green,3368,100.0
11569,m/the_old_man_and_the_gun,1153,83.0
11570,m/the_old_man_and_the_gun,1994,83.0
11571,m/the_one,3128,50.0
11572,m/the_one,3128,50.0
11573,m/the_one_i_love,3407,88.00000000000001
11574,m/the_one_i_love,6050,70.0
11575,m/the_ones_below,6286,37.5
11576,m/the_ones_below,2695,50.0
11577,m/the_oranges_2011,703,25.0
11578,m/the_oranges_2011,1625,50.0
11579,m/the_order_2003,1819,25.0
11580,m/the_order_2003,1819,25.0
11582,m/the_other_lamb,1215,80.0
11583,m/the_other_side_of_heaven,2804,62.5
11584,m/the_other_side_of_heaven,6282,60.0
11586,m/the_other_side_of_the_door,3428,60.0
11587,m/the_other_side_of_the_wind,1994,75.0
11588,m/the_other_side_of_the_wind,3027,80.0
11589,m/the_other_woman_2011,1819,75.0
11592,m/the_out_of_towners,5871,50.0
11593,m/the_outpost_2020,5838,60.0
11595,m/the_outsider_2018,1575,25.0
11596,m/the_outsider_2018,1575,25.0
11597,m/the_overnight_2015,4432,100.0
11598,m/the_overnight_2015,3459,83.0
11599,m/the_package_2018,841,75.0
11600,m/the_package_2018,841,75.0
11601,m/the_painted_bird,6342,100.0
11602,m/the_painted_bird,1601,80.0
11603,m/the_pale_door,5530,50.0
11604,m/the_pale_door,59,55.00000000000001
11605,m/the_paperboy_2012,1938,50.0
11606,m/the_paperboy_2012,5244,80.0
11607,m/the_peanuts_movie,5578,40.0
11608,m/the_peanuts_movie,5484,75.0
11609,m/the_perfect_date,4562,60.0
11610,m/the_perfect_date,1318,60.0
11613,m/the_perfection,4036,80.0
11614,m/the_perfection,6179,100.0
11615,m/the_perks_of_being_a_wallflower,2399,40.0
11616,m/the_perks_of_being_a_wallflower,3184,70.0
11618,m/the_phenom_2016,5320,75.0
11619,m/the_pillow_book,5871,50.0
11622,m/the_polka_king,4371,60.0
11623,m/the_pool,1938,67.0
11624,m/the_pool,1938,67.0
11625,m/the_possession,3184,60.0
11626,m/the_possession,1111,12.5
11627,m/the_possession_of_hannah_grace,1236,25.0
11628,m/the_possession_of_hannah_grace,1985,50.0
11629,m/the_post,1698,100.0
11630,m/the_post,3242,87.5
11631,m/the_predator,4939,55.00000000000001
11634,m/the_prince_and_me,2121,42.0
11635,m/the_princess_switch,1318,60.0
11636,m/the_princess_switch,2027,80.0
11638,m/the_prodigy_2019,2406,50.0
11639,m/the_professor_2019,2897,50.0
11640,m/the_professor_2019,1238,62.5
11641,m/the_program,5462,50.0
11642,m/the_program,5462,50.0
11644,m/the_promise_2017,38,50.0
11645,m/the_public,1500,80.0
11647,m/the_puffy_chair,5593,80.0
11648,m/the_puffy_chair,1985,75.0
11649,m/the_purge,3184,60.0
11650,m/the_purge,779,50.0
11652,m/the_purge_anarchy_2014,3230,50.0
11653,m/the_purge_election_year,2374,50.0
11655,m/the_pyramid_2014,3411,40.0
11657,m/the_quiet,1625,50.0
11658,m/the_quiet,3311,70.0
11659,m/the_quiet_ones_2013,648,40.0
11660,m/the_quiet_ones_2013,437,60.0
11661,m/the_railway_man,1020,80.0
11662,m/the_railway_man,740,100.0
11663,m/the_raven_2012,4649,40.0
11664,m/the_raven_2012,4649,40.0
11665,m/the_reluctant_fundamentalist_2012,5662,50.0
11666,m/the_reluctant_fundamentalist_2012,2133,100.0
11667,m/the_rental_2020,4609,65.0
11668,m/the_rental_2020,4609,65.0
11669,m/the_rescuers_1977,1135,75.0
11670,m/the_rescuers_1977,5242,60.0
11672,m/the_revenant_2015,5616,80.0
11675,m/the_rider,1834,83.0
11676,m/the_rider,4950,80.0
11677,m/the_rite,4812,25.0
11678,m/the_rite,1938,50.0
11679,m/the_ritual_2017,781,62.5
11681,m/the_river_1959,1219,40.0
11683,m/the_rocket,3184,85.0
11685,m/the_roommate,4939,20.0
11686,m/the_roommate,1102,20.0
11688,m/the_rover,2955,80.0
11689,m/the_royal_tenenbaums,5063,100.0
11690,m/the_royal_tenenbaums,1836,100.0
11691,m/the_ruins,3532,62.5
11692,m/the_ruins,6336,25.0
11693,m/the_runaways,5111,60.0
11695,m/the_rundown,355,80.0
11696,m/the_rundown,2956,60.0
11697,m/the_runner_1999,4524,40.0
11698,m/the_runner_1999,4524,40.0
11699,m/the_sacrament,0,42.0
11700,m/the_sacrament,4787,57.99999999999999
11701,m/the_salvation,2720,100.0
11702,m/the_salvation,2955,60.0
11703,m/the_samaritan,411,40.0
11705,m/the_santa_clause_2,3269,80.0
11708,m/the_sapphires_2012,2399,60.0
11710,m/the_sea_of_trees,4787,0.0
11711,m/the_seagull_2018,3302,57.99999999999999
11712,m/the_seagull_2018,3184,60.0
11714,m/the_second_best_exotic_marigold_hotel,5578,60.0
11715,m/the_secret_dare_to_dream,6266,25.0
11716,m/the_secret_dare_to_dream,4943,60.0
11718,m/the_secret_life_of_pets,632,67.0
11719,m/the_secret_life_of_words,1111,40.0
11720,m/the_secret_life_of_words,2209,62.5
11721,m/the_secret_scripture,668,40.0
11722,m/the_secret_scripture,4765,42.0
11723,m/the_selfish_giant_2013,5244,100.0
11724,m/the_selfish_giant_2013,4950,80.0
11726,m/the_sessions,4626,91.0
11728,m/the_shack,2471,25.0
11729,m/the_shallows,5320,62.5
11731,m/the_shape_of_water_2017,1645,100.0
11732,m/the_shape_of_water_2017,5244,100.0
11734,m/the_short_history_of_the_long_road,3407,57.99999999999999
11735,m/the_silence_2013,414,62.5
11736,m/the_silence_2013,414,62.5
11738,m/the_single_moms_club,5320,25.0
11740,m/the_sitter_2011,1482,30.0
11741,m/the_skeleton_twins,1754,80.0
11742,m/the_skeleton_twins,311,80.0
11743,m/the_smurfs,1020,40.0
11744,m/the_smurfs,3485,33.0
11745,m/the_smurfs_2,6321,35.0
11746,m/the_smurfs_2,1111,25.0
11747,m/the_snowman_2017,2063,60.0
11750,m/the_son_of_no_one,1865,45.0
11751,m/the_song_of_sway_lake,529,90.0
11752,m/the_song_of_sway_lake,2833,90.0
11753,m/the_sound_of_silence_2019,782,70.0
11755,m/the_souvenir,5244,100.0
11756,m/the_souvenir,4950,100.0
11759,m/the_spectacular_now,1079,100.0
11761,m/the_spirit,1938,42.0
11762,m/the_spirit,2858,25.0
11764,m/the_spongebob_movie_sponge_out_of_water,4196,50.0
11765,m/the_spy_who_dumped_me_2018,1994,67.0
11766,m/the_spy_who_dumped_me_2018,1153,42.0
11767,m/the_square,3748,70.0
11769,m/the_standoff_at_sparrow_creek,4772,60.0
11770,m/the_standoff_at_sparrow_creek,1039,42.0
11772,m/the_stanford_prison_experiment,5314,91.0
11774,m/the_star_2017,5479,60.0
11775,m/the_strangers,4714,75.0
11776,m/the_strangers,2374,50.0
11777,m/the_sugarland_express,5712,100.0
11778,m/the_sugarland_express,4451,80.0
11782,m/the_sunlit_night,3407,50.0
11783,m/the_survivalist_2017,4985,80.0
11784,m/the_survivalist_2017,4985,80.0
11785,m/the_sweeney,5872,20.0
11786,m/the_sweeney,2360,60.0
11787,m/the_switch_2010,2374,75.0
11788,m/the_switch_2010,3230,50.0
11789,m/the_taking_of_pelham_one_two_three,1242,100.0
11790,m/the_taking_of_pelham_one_two_three,2628,100.0
11791,m/the_texas_chainsaw_massacre_the_beginning,391,90.0
11792,m/the_texas_chainsaw_massacre_the_beginning,1865,30.0
11793,m/the_theory_of_everything_2014,1020,80.0
11794,m/the_theory_of_everything_2014,5462,60.0
11796,m/the_thief_of_bagdad,3510,80.0
11797,m/the_third_man,2741,80.0
11798,m/the_third_man,3051,100.0
11799,m/the_three_caballeros,2865,100.0
11800,m/the_three_caballeros,743,60.0
11801,m/the_to_do_list,414,50.0
11802,m/the_to_do_list,1328,75.0
11804,m/the_town,6342,40.0
11805,m/the_traitor_2020,4950,60.0
11806,m/the_traitor_2020,0,57.99999999999999
11807,m/the_transporter_refueled,2567,50.0
11808,m/the_transporter_refueled,1169,70.0
11809,m/the_tree_2010,6019,70.0
11810,m/the_tree_2010,2055,80.0
11811,m/the_tree_of_life_2011,1865,80.0
11812,m/the_tree_of_life_2011,2374,83.0
11813,m/the_tribe_2015,2897,100.0
11815,m/the_tribes_of_palos_verdes,5320,62.5
11816,m/the_tribes_of_palos_verdes,3488,37.5
11817,m/the_trip_to_greece,5296,75.0
11818,m/the_trip_to_greece,3242,75.0
11820,m/the_trip_to_spain_2017,4790,80.0
11821,m/the_triumph_of_love,4984,60.0
11823,m/the_trust_2016,4743,80.0
11824,m/the_trust_2016,4939,60.0
11825,m/the_two_faces_of_january,6061,80.0
11826,m/the_two_faces_of_january,2897,57.99999999999999
11827,m/the_two_popes,2501,83.0
11830,m/the_upside,2647,70.0
11831,m/the_vatican_tapes_2015,6321,20.0
11832,m/the_vatican_tapes_2015,4196,60.0
11834,m/the_virginity_hit_2010,2574,75.0
11835,m/the_visit_2015,2720,83.0
11836,m/the_visit_2015,2720,83.0
11837,m/the_voices,3184,80.0
11838,m/the_voices,3184,80.0
11839,m/the_void_2017,3456,67.0
11841,m/the_vow_2012,1958,60.0
11842,m/the_vow_2012,2395,60.0
11843,m/the_walk_2015,1271,50.0
11844,m/the_walk_2015,1271,50.0
11846,m/the_wall_2017,1706,62.5
11847,m/the_war_of_the_worlds,2620,75.0
11848,m/the_war_of_the_worlds,1798,70.0
11850,m/the_war_within,5930,75.0
11851,m/the_ward,1110,30.0
11852,m/the_ward,5593,70.0
11853,m/the_watch_2012,5316,50.0
11854,m/the_watch_2012,5100,62.5
11855,m/the_water_diviner,3909,60.0
11856,m/the_water_diviner,740,70.0
11858,m/the_wave_2020,1685,50.0
11859,m/the_way_back,2043,75.0
11860,m/the_way_back,2043,75.0
11861,m/the_way_way_back,1079,100.0
11862,m/the_way_way_back,1401,40.0
11863,m/the_we_and_the_i,1938,67.0
11864,m/the_we_and_the_i,4495,57.99999999999999
11866,m/the_wedding_guest,2833,70.0
11867,m/the_wedding_ringer,1819,0.0
11868,m/the_wedding_ringer,2815,65.0
11869,m/the_week_of,3553,0.0
11870,m/the_week_of,5191,37.5
11871,m/the_weekend_2018,2268,60.0
11874,m/the_whistleblower,602,60.0
11875,m/the_white_crow,3173,80.0
11876,m/the_white_crow,311,70.0
11877,m/the_whole_truth_2016,3514,50.0
11878,m/the_whole_truth_2016,3514,50.0
11879,m/the_wicker_man_1973,1798,80.0
11880,m/the_wicker_man_1973,1798,80.0
11881,m/the_wife_2018,4950,100.0
11882,m/the_wife_2018,4950,100.0
11884,m/the_wild,1296,83.0
11886,m/the_wild_life,269,40.0
11887,m/the_willoughbys,4562,60.0
11888,m/the_willoughbys,5142,70.0
11890,m/the_wind_2019,3459,70.0
11891,m/the_witches,457,100.0
11892,m/the_witches,457,100.0
11893,m/the_wizard_of_oz_1939,2374,100.0
11894,m/the_wizard_of_oz_1939,2374,100.0
11896,m/the_wolf_of_wall_street_2013,6321,80.0
11897,m/the_wolverine_2012,1865,85.0
11901,m/the_woman_in_black_2011,1230,40.0
11902,m/the_woman_in_black_2011,6048,60.0
11903,m/the_words,6083,50.0
11904,m/the_words,1865,80.0
11905,m/the_worlds_end,5793,60.0
11906,m/the_worlds_end,4217,80.0
11907,m/the_wrestler,703,87.5
11908,m/the_wrestler,703,87.5
11909,m/the_wretched_2020,5491,90.0
11910,m/the_wretched_2020,5994,70.0
11912,m/the_wrong_missy,3407,42.0
11913,m/the_yellow_birds,38,50.0
11914,m/the_yellow_birds,5618,62.5
11915,m/the_zero_theorem,6342,60.0
11916,m/the_zero_theorem,4787,67.0
11917,m/the_zookeepers_wife_2017,3184,60.0
11918,m/the_zookeepers_wife_2017,1865,60.0
11919,m/theeb,1127,80.0
11920,m/theeb,4780,75.0
11921,m/their_finest_2017,4203,60.0
11922,m/their_finest_2017,4743,40.0
11923,m/thelma_2017,5314,91.0
11924,m/thelma_2017,2040,57.99999999999999
11925,m/thelma_and_louise,1714,90.0
11928,m/them_that_follow,4203,42.0
11929,m/then_she_found_me,1032,70.0
11930,m/then_she_found_me,2988,87.5
11931,m/there_will_be_blood,5593,90.0
11932,m/there_will_be_blood,1938,91.0
11936,m/these_final_hours,4281,70.0
11937,m/they_came_together,1110,70.0
11939,m/they_live,2620,75.0
11940,m/they_live,4099,75.0
11942,m/they_remain,1994,67.0
11944,m/thin_man,3879,100.0
11945,m/thing_about_my_folk,2374,50.0
11946,m/thing_about_my_folk,4714,12.5
11947,m/things_to_come,3510,60.0
11948,m/things_to_come,2932,80.0
11949,m/things_to_do_in_denver_when_youre_dead,4494,75.0
11950,m/things_to_do_in_denver_when_youre_dead,5316,62.5
11953,m/think_like_a_man,4812,67.0
11954,m/think_like_a_man,4389,87.5
11955,m/think_like_a_man_too,3230,40.0
11958,m/third_person,1110,10.0
11959,m/thirteen,1985,50.0
11960,m/thirteen,517,60.0
11963,m/thirteen_days,4655,100.0
11964,m/thirteen_days,2133,60.0
11965,m/thirty-two-short-films-about-glenn-gould,5316,100.0
11966,m/thirty-two-short-films-about-glenn-gould,2554,87.0
11967,m/this_boys_life,5316,87.5
11970,m/this_christmas,4714,50.0
11971,m/this_is_40,5662,90.0
11972,m/this_is_40,2374,83.0
11973,m/this_is_england,4291,100.0
11975,m/this_is_martin_bonner_2013,220,80.0
11976,m/this_is_martin_bonner_2013,846,90.0
11977,m/this_is_not_a_film_2011,5589,83.0
11978,m/this_is_not_a_film_2011,3785,75.0
11979,m/this_is_spinal_tap,5712,100.0
11981,m/this_is_the_end,3544,50.0
11982,m/this_is_the_end,779,90.0
11983,m/this_is_where_i_leave_you,1020,40.0
11984,m/this_is_where_i_leave_you,6061,40.0
11985,m/this_means_war,1958,60.0
11986,m/this_means_war,4281,60.0
11987,m/this_sporting_life,3080,75.0
11989,m/thomas_and_the_magic_railroad,4159,75.0
11990,m/thomas_and_the_magic_railroad,2121,42.0
11991,m/thomas_crown_affair,1698,57.99999999999999
11993,m/thor,5727,70.0
11994,m/thor,3460,70.0
11995,m/thor_ragnarok_2017,4385,90.0
11996,m/thor_ragnarok_2017,161,80.0
11997,m/thor_the_dark_world,6321,75.0
11998,m/thor_the_dark_world,6061,40.0
11999,m/thoroughbreds_2018,4790,90.0
12000,m/thoroughbreds_2018,0,91.0
12002,m/three_billboards_outside_ebbing_missouri,6342,100.0
12003,m/three_burials_of_melquiades_estrada,1938,75.0
12004,m/three_burials_of_melquiades_estrada,5688,70.0
12005,m/three_christs,5320,62.5
12007,m/three_days_of_the_condor,1798,60.0
12009,m/three_kings,2169,100.0
12010,m/three_kings,2169,100.0
12013,m/threesome,2574,50.0
12014,m/threesome,5316,75.0
12015,m/thriller_2018,2833,70.0
12016,m/thriller_2018,846,25.0
12017,m/throw_momma_from_the_train,5316,50.0
12018,m/throw_momma_from_the_train,3510,80.0
12020,m/thumbsucker,311,80.0
12021,m/thunder_road_2018,1994,83.0
12023,m/thunderball,5582,75.0
12024,m/thunderball,1798,80.0
12025,m/thunderbirds,5160,50.0
12026,m/thunderbirds,4659,40.0
12027,m/thunderbolt_and_lightfoot,2456,75.0
12028,m/thunderbolt_and_lightfoot,3098,80.0
12029,m/thx_1138,5242,100.0
12030,m/thx_1138,743,80.0
12031,m/tideland,1615,60.0
12032,m/tideland,5160,50.0
12033,m/tigerland,3829,83.0
12034,m/tigerland,2304,50.0
12035,m/tigertail,4943,80.0
12036,m/tigertail,3785,75.0
12037,m/till_human_voices_wake_us,2374,62.5
12038,m/till_human_voices_wake_us,4714,40.0
12040,m/tim_and_erics_billion_dollar_movie,841,67.0
12042,m/timbuktu_2015,2897,83.0
12043,m/time_after_time,1698,50.0
12044,m/time_after_time,1798,80.0
12045,m/time_bandits,5582,75.0
12046,m/time_bandits,1428,64.0
12047,m/time_of_the_wolf_2004,2865,71.0
12049,m/time_travelers_wife,4943,70.0
12050,m/time_travelers_wife,2963,30.0
12051,m/timecode,5928,75.0
12052,m/timecode,1219,60.0
12053,m/timecop,1135,62.5
12054,m/timecop,1798,50.0
12055,m/timeline,2138,25.0
12056,m/timeline,2138,25.0
12057,m/tin_cup,604,75.0
12059,m/tinker_tailor_soldier_spy,1587,100.0
12060,m/tinker_tailor_soldier_spy,1704,80.0
12062,m/tiny_furniture-2009,414,37.5
12063,m/titan_ae,5823,30.0
12064,m/titan_ae,5674,50.0
12066,m/titanic,5582,87.5
12068,m/tmnt_2007,1836,37.5
12069,m/to_all_the_boys_ive_loved_before,3587,83.0
12071,m/to_all_the_boys_ps_i_still_love_you,4476,50.0
12073,m/to_catch_a_thief,761,60.0
12074,m/to_catch_a_thief,5296,100.0
12075,m/to_have_and_have_not,6047,100.0
12076,m/to_have_and_have_not,2816,100.0
12077,m/to_rome_with_love,1938,50.0
12079,m/to_the_bone,5618,87.5
12081,m/to_the_stars,5618,87.5
12082,m/to_the_stars,1500,100.0
12085,m/tokarev_2014,2488,20.0
12086,m/tokarev_2014,2488,20.0
12087,m/tokyo_tribe_2014,2555,75.0
12090,m/tolkien,5006,40.0
12091,m/tom_jones,4169,60.0
12092,m/tom_jones,3510,80.0
12093,m/tom_of_finland,5450,75.0
12094,m/tom_of_finland,2088,60.0
12095,m/tomb_raider_2018,2613,50.0
12096,m/tomb_raider_2018,3056,50.0
12097,m/tomboy_2011,4291,80.0
12099,m/tomcats,2956,40.0
12100,m/tomcats,2956,40.0
12101,m/tommaso_2020,1994,75.0
12102,m/tommaso_2020,1994,75.0
12103,m/tommy_boy,5583,70.0
12104,m/tommy_boy,6288,50.0
12105,m/tomorrow_never_dies,5582,87.5
12107,m/tomorrowland_2015,1601,80.0
12108,m/tomorrowland_2015,2480,65.0
12109,m/tootsie,6323,80.0
12110,m/tootsie,5063,80.0
12112,m/top_end_wedding,5637,100.0
12114,m/top_five,703,62.5
12115,m/top_gun,291,100.0
12116,m/top_gun,291,100.0
12117,m/top_hat,890,100.0
12118,m/top_hat,1698,75.0
12119,m/tora_tora_tora,1219,70.0
12121,m/tortilla_soup,2374,75.0
12122,m/tortilla_soup,1836,75.0
12123,m/total_recall,1135,75.0
12124,m/total_recall,1135,75.0
12125,m/touchy_feely_2013,2866,20.0
12127,m/tourist,1865,50.0
12128,m/tourist,4741,0.0
12129,m/tower_2016,3041,83.0
12130,m/tower_2016,1408,83.0
12131,m/tower_heist,6061,60.0
12132,m/tower_heist,1296,67.0
12133,m/towering_inferno,370,80.0
12134,m/towering_inferno,291,100.0
12136,m/town_and_country,3521,10.0
12138,m/toxic_avenger,837,60.0
12139,m/toy_story,5320,100.0
12140,m/toy_story,2937,80.0
12141,m/toy_story_2,2990,87.5
12143,m/toy_story_3,4943,100.0
12145,m/toys,5316,62.5
12146,m/toys,5242,20.0
12149,m/traffik_2018,5320,37.5
12151,m/trailer-park-boys-the-big-dirty,5239,75.0
12152,m/trailer-park-boys-the-big-dirty,2942,70.0
12153,m/training_day,2166,60.0
12154,m/training_day,703,50.0
12155,m/trainspotting,4513,75.0
12156,m/trainspotting,5979,100.0
12157,m/trainwreck,1065,91.0
12158,m/trainwreck,6321,75.0
12159,m/traitor,3421,50.0
12160,m/traitor,1296,91.0
12161,m/tramps_2016,2695,83.0
12163,m/trance_2013,740,100.0
12164,m/trance_2013,740,100.0
12165,m/transamerica,791,80.0
12166,m/transamerica,2142,50.0
12167,m/transcendence_2014,1805,42.0
12169,m/transformers_age_of_extinction,1805,67.0
12170,m/transformers_age_of_extinction,740,40.0
12171,m/transformers_dark_of_the_moon,4649,60.0
12174,m/transformers_revenge_of_the_fallen,4108,80.0
12175,m/transformers_the_last_knight_2017,995,20.0
12176,m/transformers_the_last_knight_2017,2616,60.0
12177,m/transformers_the_movie,1938,83.0
12178,m/transformers_the_movie,3269,90.0
12179,m/transporter,4655,80.0
12180,m/transporter,3311,75.0
12181,m/transporter_2,4714,37.5
12183,m/transporter_3,4228,60.0
12186,m/transsiberian,5593,80.0
12187,m/transylmania,5320,25.0
12190,m/trapped_in_paradise,1135,37.5
12192,m/trash-humpers,3524,40.0
12193,m/trash_2015,3190,80.0
12195,m/treasure_of_the_sierra_madre,1698,75.0
12196,m/treasure_of_the_sierra_madre,4824,80.0
12197,m/treasure_planet,5616,70.0
12198,m/treasure_planet,4549,90.0
12201,m/tremors,2620,75.0
12203,m/trespass,1135,62.5
12204,m/trespass,1135,62.5
12205,m/trial_by_fire,4476,75.0
12207,m/trick_r_treat,391,100.0
12208,m/trick_r_treat,5844,100.0
12209,m/trigger_effect,4389,37.5
12210,m/trigger_effect,5645,60.0
12212,m/triple_9,2654,80.0
12214,m/triple_frontier,3192,75.0
12215,m/triple_threat_2019,5498,75.0
12216,m/triple_threat_2019,5508,70.0
12217,m/troll-2,5593,20.0
12218,m/troll-2,4714,16.0
12219,m/trolls,5793,60.0
12220,m/trolls,4787,42.0
12221,m/trolls_world_tour,2772,70.0
12222,m/trolls_world_tour,2557,60.0
12223,m/tron,2620,62.5
12224,m/tron,1219,60.0
12225,m/tropic_thunder,5111,70.0
12228,m/trouble_with_the_curve,1938,57.99999999999999
12229,m/troy,4714,50.0
12230,m/troy,3311,80.0
12231,m/trucker,5340,70.0
12233,m/true_believer,4099,75.0
12234,m/true_believer,5316,75.0
12235,m/true_grit,2605,75.0
12236,m/true_grit,2605,75.0
12237,m/true_history_of_the_kelly_gang,1815,67.0
12238,m/true_history_of_the_kelly_gang,2582,67.0
12239,m/true_romance,1135,50.0
12240,m/true_romance,5316,75.0
12242,m/true_stories,2558,60.0
12243,m/true_story_2014,3184,60.0
12244,m/true_story_2014,3459,83.0
12245,m/truman_show,5928,100.0
12246,m/truman_show,5979,100.0
12249,m/trust_2010,1625,62.5
12251,m/trust_the_man,2209,37.5
12252,m/trust_the_man,3538,60.0
12253,m/truth_2015,5082,60.0
12254,m/truth_2015,5082,60.0
12255,m/truth_about_cats_and_dogs,5931,62.5
12256,m/truth_about_cats_and_dogs,5214,75.0
12258,m/truth_about_charlie,2865,87.5
12259,m/tuck_everlasting,1819,50.0
12260,m/tuck_everlasting,1819,50.0
12261,m/tucker_the_man_and_his_dream,5316,62.5
12262,m/tucker_the_man_and_his_dream,1219,80.0
12263,m/tulip_fever,3056,50.0
12264,m/tulip_fever,1601,20.0
12265,m/tully,2670,50.0
12267,m/turbo_2013,1153,75.0
12268,m/turbo_2013,805,50.0
12269,m/turbo_a_power_rangers_movie,5583,50.0
12270,m/turbo_a_power_rangers_movie,5871,25.0
12271,m/turn_it_up,5821,20.0
12272,m/turn_it_up,5214,50.0
